university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
pucv_cl,779985728150545881,carrie13,1307,1661,4363,Thu Jun 18 04:24:58 +0000 2020
pucv_cl,137017838451613887,taylorjones,1252,2488,4594,Wed Mar 11 21:55:41 +0000 2020
pucv_cl,343732525163873239,marcusyang,4561,2198,2506,Wed Oct 20 23:12:00 +0000 2021
pucv_cl,81748799803677392,castillocynthia,1246,2123,2593,Fri Feb 11 12:43:08 +0000 2022
pucv_cl,518071496863753614,kimberlyjacobson,2794,1543,3583,Mon Jun 21 06:20:42 +0000 2021
pucv_cl,397106539176226732,eric90,4567,2753,3541,Sat Nov 18 01:08:34 +0000 2023
pucv_cl,530744652403065330,paulapeters,1244,1842,3108,Mon Jan 29 17:40:33 +0000 2024
pucv_cl,881952895830340185,amanda21,3592,2154,3155,Fri Jun 02 13:58:54 +0000 2023
pucv_cl,136376134360943645,davisnatasha,1430,945,4280,Tue May 18 15:16:58 +0000 2021
pucv_cl,336889556827372266,gloverjeffrey,1600,545,2045,Sun Jun 19 12:50:35 +0000 2022
pucv_cl,826116241133061388,anthony70,1460,2621,2276,Thu Dec 10 05:03:44 +0000 2020
pucv_cl,884643532430176046,patricia37,1490,2899,3276,Fri Nov 13 04:01:22 +0000 2020
pucv_cl,431261050844482183,lopezcarolyn,4860,1518,2509,Fri Sep 30 11:27:41 +0000 2022
pucv_cl,573507907657400908,daniel23,3518,2816,2319,Tue Jan 30 17:01:06 +0000 2024
pucv_cl,850494937336013168,icook,2040,2037,3360,Tue Jan 30 14:36:23 +0000 2024
pucv_cl,891522321610412035,kelly77,1224,1022,4398,Thu Aug 04 08:30:46 +0000 2022
pucv_cl,397174852761606534,wlarson,1418,1979,3057,Mon Mar 13 07:15:31 +0000 2023
pucv_cl,22929130705838502,julia47,4563,1488,3577,Wed Oct 13 17:25:44 +0000 2021
pucv_cl,860662299717866283,carlperry,4780,1698,3040,Sun Jan 02 05:12:09 +0000 2022
pucv_cl,551816646281961192,coryhunter,1970,1148,2978,Fri Feb 28 12:08:02 +0000 2020
pucv_cl,545425666664878121,kbowman,4427,1175,4467,Tue Dec 20 22:45:53 +0000 2022
pucv_cl,593280792605651081,englishian,4600,2852,2879,Tue Nov 30 15:22:56 +0000 2021
pucv_cl,631964141657357850,larry67,2021,2648,4508,Thu May 26 22:56:48 +0000 2022
pucv_cl,977232609160588120,timothy01,2804,1336,3950,Fri Oct 01 19:34:47 +0000 2021
pucv_cl,399613569752319460,lindahoward,1295,1003,2839,Sun Nov 01 21:40:51 +0000 2020
pucv_cl,710315785581034743,nathanielgarcia,2036,1372,4433,Tue Apr 16 20:46:41 +0000 2024
pucv_cl,215106176250223989,rosssarah,3641,1691,4719,Sat Apr 17 10:00:28 +0000 2021
pucv_cl,875886603464707221,abbottkathy,2304,1220,2932,Sat Aug 07 16:46:14 +0000 2021
pucv_cl,579225491030921023,wholmes,2912,2923,2766,Sun Oct 25 01:41:59 +0000 2020
pucv_cl,889654547032648724,floreskyle,2361,2031,2995,Fri Feb 21 22:10:50 +0000 2020
pucv_cl,261341245412666288,buchananeric,3083,952,3372,Mon Oct 11 11:18:16 +0000 2021
pucv_cl,327416256698467823,dean26,4229,784,4776,Sun Apr 17 21:44:21 +0000 2022
pucv_cl,313013745000171015,salasbrittany,2445,1044,2746,Tue Jan 25 01:56:39 +0000 2022
pucv_cl,202303041299664019,dfrench,3065,1416,2886,Mon Jan 10 23:37:34 +0000 2022
pucv_cl,177476175738922217,brockmatthew,1086,2724,4906,Sat Mar 07 03:24:24 +0000 2020
pucv_cl,205676186912102077,morenojessica,2288,1561,2697,Sat Nov 18 15:07:40 +0000 2023
pucv_cl,484844092166355225,ambermurray,3129,1723,4254,Sat Oct 28 19:10:25 +0000 2023
pucv_cl,87263401445194554,julia86,3850,830,3289,Sat Jul 09 08:40:37 +0000 2022
pucv_cl,4574271759154271,qcarter,2366,1183,4240,Tue May 04 16:59:10 +0000 2021
pucv_cl,967471019238260452,amber04,3818,2510,3531,Wed Aug 10 15:33:09 +0000 2022
pucv_cl,722768122433872421,ymartin,4238,1151,3499,Fri Apr 07 03:15:44 +0000 2023
pucv_cl,408543867324101806,andrew82,4991,1476,4458,Sat Nov 13 21:43:32 +0000 2021
pucv_cl,848187739231109651,johnsongloria,3271,2041,2035,Mon Nov 20 06:53:02 +0000 2023
pucv_cl,883702491337609954,hermanoscar,1692,2997,4339,Wed Jul 19 02:20:28 +0000 2023
pucv_cl,647314448606554680,juliebarnett,1553,1710,3953,Thu Apr 22 16:50:50 +0000 2021
pucv_cl,237559111002390743,kentcarrillo,2626,2428,3482,Thu Jul 01 01:49:52 +0000 2021
pucv_cl,471147293481510355,kblankenship,4166,1760,2287,Sun Jan 23 20:34:58 +0000 2022
pucv_cl,463627130820906451,meganwhite,4358,1844,2045,Fri Jul 22 06:12:50 +0000 2022
pucv_cl,896347100898940569,bridgesdavid,4712,836,2599,Sun Mar 27 13:42:19 +0000 2022
pucv_cl,101430204444189710,kristenpowell,1312,1565,3325,Tue Jan 31 06:25:04 +0000 2023
pucv_cl,513023181225151333,warrendarren,1502,2886,3422,Sun Aug 07 02:08:08 +0000 2022
pucv_cl,336867330945129055,chughes,3449,2645,2583,Mon May 02 12:22:07 +0000 2022
pucv_cl,11239422535630094,vaughanamanda,2945,2594,2313,Fri Feb 19 08:43:46 +0000 2021
pucv_cl,761977862923714367,jonathan92,3896,2239,4546,Sat Jul 17 11:37:36 +0000 2021
pucv_cl,393004186773660406,lukebaker,3312,1063,3784,Mon Jul 17 02:13:46 +0000 2023
pucv_cl,996234555202323346,gonzalezdiane,2394,1535,3847,Sat Dec 18 13:20:12 +0000 2021
pucv_cl,887022144651819306,stephanie80,4815,2075,3459,Sat Jan 18 21:49:18 +0000 2020
pucv_cl,730451283942620171,erikowens,4114,2210,2640,Tue Feb 11 16:20:03 +0000 2020
pucv_cl,307861888169241819,garzakristin,1881,1160,4800,Mon Dec 04 18:49:19 +0000 2023
pucv_cl,582467851066893164,estradamaureen,3721,1329,3309,Thu Jul 08 19:56:12 +0000 2021
pucv_cl,537889875355190867,summersmichael,4848,1478,4061,Fri Nov 26 17:26:07 +0000 2021
pucv_cl,621716605822256544,kendra42,4694,961,2084,Thu May 28 08:07:08 +0000 2020
pucv_cl,88199590371816474,hughesclaudia,3837,2764,2389,Thu Oct 22 17:11:03 +0000 2020
pucv_cl,431481050319816960,megan70,1591,2372,3693,Sun Feb 20 07:48:07 +0000 2022
pucv_cl,561923770112604630,shane11,3609,1248,3817,Wed Apr 26 18:11:15 +0000 2023
pucv_cl,491644463780160458,tuckercarl,3128,1147,3158,Fri May 27 16:00:18 +0000 2022
pucv_cl,480026223377666592,williamssonia,3731,1708,3961,Mon Dec 11 03:41:11 +0000 2023
pucv_cl,835612837924456666,chelsea06,1266,2963,4149,Wed Apr 22 22:07:39 +0000 2020
pucv_cl,908034910197064730,thomasjames,4428,1805,4357,Sun May 01 00:08:35 +0000 2022
pucv_cl,163191847349932247,nicholasdawson,1926,2554,4920,Wed May 18 14:56:22 +0000 2022
pucv_cl,148655612162438240,trevor65,4672,875,3758,Wed Feb 09 18:32:18 +0000 2022
pucv_cl,373455535461130607,stephanie78,1287,1702,3197,Tue May 04 01:10:54 +0000 2021
pucv_cl,739143568691963964,joel94,3309,1910,3991,Sun Mar 29 16:22:58 +0000 2020
pucv_cl,159100629475927459,jamesmccarthy,4695,2324,4760,Tue May 10 11:11:31 +0000 2022
pucv_cl,257459487265804824,benjaminbarnett,3888,2861,2811,Fri Oct 07 00:45:05 +0000 2022
pucv_cl,889622128833227694,martinbrittany,4367,2681,3213,Mon Dec 19 11:19:27 +0000 2022
pucv_cl,118527088800444782,mcdonaldsylvia,4309,2343,3120,Tue Aug 01 05:31:06 +0000 2023
pucv_cl,64551053986475193,douglaswebster,4606,1720,2700,Sun Apr 25 07:24:22 +0000 2021
pucv_cl,251892028365965301,mistyellis,4637,1958,3204,Mon May 27 19:02:20 +0000 2024
pucv_cl,274534333581403337,marc00,1147,2193,2679,Mon Mar 27 17:47:31 +0000 2023
pucv_cl,965937483372448293,jchapman,2330,2150,2921,Sat Nov 25 22:52:33 +0000 2023
pucv_cl,645889823561866022,rodriguezscott,2223,1754,3468,Wed Feb 10 13:41:07 +0000 2021
pucv_cl,943840162554728515,yvonne77,2104,883,2938,Wed Jun 08 07:50:27 +0000 2022
pucv_cl,936491261586935872,kellymoody,3586,1620,3669,Thu Mar 17 15:28:46 +0000 2022
pucv_cl,247446095158740434,carpentercourtney,1096,2504,2170,Mon Mar 28 19:57:44 +0000 2022
pucv_cl,50948558216826000,sarahwilliams,1744,2653,2997,Tue Jun 29 09:11:25 +0000 2021
pucv_cl,461145686074269882,cclements,1776,2037,2153,Mon Dec 06 23:45:54 +0000 2021
pucv_cl,358164513096839183,evanslisa,2441,747,2451,Thu Jan 25 17:46:02 +0000 2024
pucv_cl,258093288482782715,briangutierrez,3636,2555,2425,Tue Feb 02 04:48:40 +0000 2021
pucv_cl,948978191706362834,thomasholden,2312,2904,3942,Wed Mar 25 03:33:31 +0000 2020
pucv_cl,492338625583252368,tramos,4777,1695,4979,Mon Jun 14 03:35:36 +0000 2021
pucv_cl,937766107660000432,moralespaul,4253,2903,4790,Mon Oct 17 22:20:12 +0000 2022
pucv_cl,463468092420458575,kevingarcia,1001,1190,2479,Sun Jul 26 11:03:43 +0000 2020
pucv_cl,583138725492222818,sethmay,3815,2337,3168,Wed Jun 07 23:35:52 +0000 2023
pucv_cl,334478461046144870,sylvia39,1809,2615,4659,Wed Mar 15 22:38:29 +0000 2023
pucv_cl,726787109271914872,wheelerjaime,3160,2328,3477,Wed Mar 06 22:07:18 +0000 2024
pucv_cl,901406837264050233,pschmidt,3607,1244,4620,Sun Jul 11 02:13:33 +0000 2021
pucv_cl,160650463363847315,dennisjoyce,4739,1649,3596,Sat Aug 05 00:33:37 +0000 2023
pucv_cl,463858663990224667,denise89,4303,1656,4575,Sun Feb 19 02:39:22 +0000 2023
pucv_cl,892369124801694811,gwilliams,2223,1929,2131,Sat Sep 16 01:26:08 +0000 2023
pucv_cl,617203803087613449,jill16,1324,2666,3332,Sat Jul 17 20:28:17 +0000 2021
pucv_cl,460084456781811344,dsimpson,2533,1247,4352,Mon Mar 20 15:09:00 +0000 2023
pucv_cl,346204040298740498,brandon66,4466,1295,2128,Sat Jan 01 03:46:22 +0000 2022
pucv_cl,260179952012935213,connie67,1768,2801,2204,Thu Apr 18 23:45:03 +0000 2024
pucv_cl,270671581456984993,grahamevan,2006,1644,4554,Mon Jun 06 05:41:56 +0000 2022
pucv_cl,529723159882905689,sarahgarcia,4501,2754,2352,Thu Nov 26 01:37:21 +0000 2020
pucv_cl,210753255101977608,james55,1985,516,2108,Fri Sep 17 23:59:56 +0000 2021
pucv_cl,596969252199727997,nicholas39,1601,680,3647,Sat Apr 11 05:15:56 +0000 2020
pucv_cl,430929048258871826,hvance,4770,2835,3256,Mon Oct 04 17:23:20 +0000 2021
pucv_cl,643493492241894965,theresaromero,1974,1817,2632,Sun Jul 16 22:21:41 +0000 2023
pucv_cl,752007247904765019,ggibbs,2621,1961,2881,Sat May 11 21:28:22 +0000 2024
pucv_cl,59632308300368295,paulmichelle,1269,1466,2192,Mon Apr 01 16:46:24 +0000 2024
pucv_cl,359711532977514199,jcohen,2528,1590,3850,Fri Nov 03 05:53:45 +0000 2023
pucv_cl,235514038123382135,kevinking,2104,852,3545,Thu Jan 16 18:36:08 +0000 2020
pucv_cl,355296321150307653,georgedominguez,1779,2077,4681,Sun Feb 13 11:27:44 +0000 2022
pucv_cl,740621402380039143,christophercowan,1433,534,3073,Sat Feb 10 19:29:27 +0000 2024
pucv_cl,892608937948422890,sandovalchad,4026,2822,2861,Sat Aug 29 01:53:29 +0000 2020
pucv_cl,673191703422354132,maldonadowalter,1977,1342,2670,Sun May 05 06:41:46 +0000 2024
pucv_cl,131474892221856751,aaron63,4920,1752,2431,Sun Sep 03 21:27:51 +0000 2023
pucv_cl,267850226099717466,vickiprice,4311,1523,3844,Mon Apr 25 06:19:50 +0000 2022
pucv_cl,822048498192969733,hcoleman,1061,838,3197,Tue Nov 17 15:11:38 +0000 2020
pucv_cl,75349862086244709,christopherlawrence,2017,973,4421,Wed Nov 01 01:52:15 +0000 2023
pucv_cl,20268153802094602,taylorhamilton,2742,1368,2130,Sun Jan 09 14:40:59 +0000 2022
pucv_cl,249019328062587116,andersonamanda,1747,1440,3221,Sat Jul 18 02:38:22 +0000 2020
pucv_cl,307295041490565424,tmiller,2604,1967,3045,Fri Feb 25 15:26:34 +0000 2022
pucv_cl,104718972422880561,stephanie52,1699,2694,2396,Sat Oct 28 19:32:46 +0000 2023
pucv_cl,995215052688545908,anthony15,2290,2242,4494,Mon Jul 06 07:00:06 +0000 2020
pucv_cl,289464130936766358,shannon40,2534,2527,3039,Wed May 27 05:40:26 +0000 2020
pucv_cl,785515423778881895,lisa57,1694,1841,2089,Mon Nov 14 01:07:16 +0000 2022
pucv_cl,262197653093380890,aguilarjoyce,1732,2464,3079,Sun Feb 14 20:00:40 +0000 2021
pucv_cl,268025106682066279,christina23,1868,2992,3056,Sat Mar 30 12:38:29 +0000 2024
pucv_cl,603407705792750729,moranjohnathan,2045,939,2531,Sun Dec 12 17:38:11 +0000 2021
pucv_cl,273314221506625029,patrickjones,4743,2522,2017,Tue Apr 21 15:02:43 +0000 2020
pucv_cl,785797055637792056,donald53,2061,1086,2545,Thu Aug 12 20:21:10 +0000 2021
pucv_cl,577997150177313333,tracy00,1411,2549,3858,Fri Jun 10 01:04:02 +0000 2022
pucv_cl,205947087119336444,gkoch,4744,2090,3714,Mon Jul 31 12:28:02 +0000 2023
pucv_cl,631887150784327638,jeffrey58,2580,1362,3270,Fri Jul 09 14:43:58 +0000 2021
pucv_cl,823987300404275454,dominique65,3466,2798,3193,Sun Mar 13 22:43:55 +0000 2022
pucv_cl,191766038714927017,juliearnold,1215,2814,3789,Sun Sep 11 11:34:04 +0000 2022
pucv_cl,460501340262091779,ronnie63,1434,513,4965,Sun Dec 25 02:43:46 +0000 2022
pucv_cl,186668204171355763,lisa13,1875,2370,4747,Wed Jan 01 23:43:42 +0000 2020
pucv_cl,176916290653165561,knappjohn,3697,1505,3353,Sat Jun 27 06:49:14 +0000 2020
pucv_cl,562515303520921223,derekhunt,4805,2498,2860,Wed Mar 15 20:42:40 +0000 2023
pucv_cl,772799687267195712,longbrent,1141,2788,4456,Sun May 01 03:04:57 +0000 2022
pucv_cl,999615546265209335,wesleywolf,4438,2751,4934,Mon Jul 26 04:44:22 +0000 2021
pucv_cl,202411571374412081,lawrencecynthia,3678,1462,2254,Wed Jan 18 02:51:41 +0000 2023
pucv_cl,749842492524767580,joseph20,3087,799,3821,Mon Jul 27 00:56:39 +0000 2020
pucv_cl,146840537090822927,stephenknapp,2697,2683,4488,Mon Oct 11 21:07:16 +0000 2021
pucv_cl,748283056302560312,porterwesley,1622,657,2947,Sat Jul 02 05:05:47 +0000 2022
pucv_cl,572572326205374461,jamessmith,4650,645,2030,Thu Apr 30 12:38:41 +0000 2020
pucv_cl,838191469723475467,williamhoward,1713,671,3488,Tue Feb 11 16:36:17 +0000 2020
pucv_cl,168973978449310715,kaguilar,1136,1666,3856,Wed Nov 08 20:20:44 +0000 2023
pucv_cl,664011747374064443,xsnyder,1420,2432,2083,Tue Dec 21 02:30:36 +0000 2021
pucv_cl,52052968452986564,dgardner,1171,2784,2103,Thu Apr 21 00:40:57 +0000 2022
pucv_cl,966078205826623259,joseph18,2602,2876,3309,Sun Mar 26 11:27:48 +0000 2023
pucv_cl,673600332996293874,stevenblanchard,1870,1344,4498,Thu Aug 25 18:58:38 +0000 2022
pucv_cl,711227961296263263,figueroajessica,1767,2042,4691,Thu Aug 11 03:08:26 +0000 2022
pucv_cl,25985045903046684,charlesrichardson,3824,2676,2754,Mon Apr 11 00:07:14 +0000 2022
pucv_cl,277066078878594295,carteradam,1547,2243,4790,Mon Jul 17 08:55:28 +0000 2023
pucv_cl,551766697543598720,zgonzalez,3224,1140,3032,Tue May 09 21:07:46 +0000 2023
pucv_cl,840644828522841099,vgray,4347,2250,3138,Mon Sep 28 03:07:37 +0000 2020
pucv_cl,562291044703345566,ronaldanderson,3134,1959,4862,Wed Jan 10 07:33:33 +0000 2024
pucv_cl,874938936516276770,daygregory,2264,1773,2660,Fri Oct 01 04:13:56 +0000 2021
pucv_cl,820427355775144341,chavezrobin,2621,866,3515,Sun Feb 05 07:20:50 +0000 2023
pucv_cl,824024688615564630,cynthiaford,2946,1518,4749,Wed Mar 27 08:50:29 +0000 2024
pucv_cl,552009964407920297,mcclainryan,2883,1959,4695,Fri Jan 28 13:13:50 +0000 2022
pucv_cl,796367888242643997,justinallen,2613,1196,4831,Thu Nov 18 06:02:10 +0000 2021
pucv_cl,179881276882936476,gomezemily,4327,1090,3447,Tue Aug 31 10:51:24 +0000 2021
pucv_cl,923357842261163265,uhill,1656,3000,4221,Tue Mar 03 19:35:45 +0000 2020
pucv_cl,35596497130856170,jenniferray,4960,2067,4230,Wed Jan 11 03:46:20 +0000 2023
pucv_cl,753592762055516877,tyler32,1943,1874,3484,Tue Jun 21 08:42:40 +0000 2022
pucv_cl,106232489149648703,travisrichards,2457,1292,2794,Fri Jun 05 05:17:24 +0000 2020
pucv_cl,215685382149895514,richard87,1237,779,2971,Sat May 07 14:20:28 +0000 2022
pucv_cl,702279651001770051,schultzkelly,3510,1821,2866,Wed Oct 11 18:42:14 +0000 2023
pucv_cl,273517536946461528,joshuapena,2195,2943,2596,Fri Jun 17 14:45:36 +0000 2022
pucv_cl,971502427946955127,timothybernard,1852,2651,3724,Thu Jul 16 06:53:11 +0000 2020
pucv_cl,681860621282326830,davilasavannah,2486,1691,4804,Thu Sep 28 15:58:21 +0000 2023
pucv_cl,493702065354448860,jasonford,1328,1879,3773,Sun May 08 03:58:38 +0000 2022
pucv_cl,778263274570177592,erica11,1204,674,2075,Tue Sep 29 22:15:24 +0000 2020
pucv_cl,587713710360928251,gtorres,2192,1943,3076,Tue Sep 08 16:24:43 +0000 2020
pucv_cl,450650045253030768,jsimon,1899,1904,3936,Mon Sep 25 06:53:52 +0000 2023
pucv_cl,390432705848971239,john66,3911,2433,2391,Thu Jan 11 21:39:49 +0000 2024
pucv_cl,826535706189429419,sarah59,3471,1608,4432,Tue Sep 19 13:24:30 +0000 2023
pucv_cl,615779334793368568,owagner,1960,1542,2947,Sun Dec 10 05:22:39 +0000 2023
pucv_cl,530141720605754136,steven39,4482,2261,2093,Sun Jun 07 11:06:05 +0000 2020
pucv_cl,233381697559846243,hhunt,4025,2136,4424,Wed Mar 03 07:21:45 +0000 2021
pucv_cl,767640876895490077,ifriedman,2693,1109,2690,Sun Feb 09 20:46:27 +0000 2020
pucv_cl,314271760002920350,mckenzieraymond,3493,1307,4731,Sat Dec 31 06:46:04 +0000 2022
pucv_cl,201390342117071804,markbrown,3195,1099,4828,Thu Apr 28 10:43:55 +0000 2022
pucv_cl,427924360925207059,freemanmary,3109,1550,2153,Thu Oct 26 03:03:57 +0000 2023
pucv_cl,15514509969745871,morganrebekah,4014,1438,2075,Mon Nov 21 06:44:37 +0000 2022
pucv_cl,274620649404299835,maddenjennifer,1764,881,3074,Wed Mar 17 13:15:27 +0000 2021
pucv_cl,187207985885905531,marshalllinda,2911,1900,2812,Mon Jun 22 18:50:59 +0000 2020
pucv_cl,706809908354268497,stevenmccormick,3816,2629,3614,Wed Sep 16 23:28:33 +0000 2020
pucv_cl,908068613813435249,andrew76,4321,2014,2126,Sat Apr 25 16:41:40 +0000 2020
pucv_cl,166431785903200961,dperez,2674,2505,3210,Wed Dec 23 01:46:42 +0000 2020
pucv_cl,434052442657779271,yangmartha,2398,1516,2557,Mon Jun 13 15:02:06 +0000 2022
pucv_cl,865756864818689156,johnlutz,4368,2018,2789,Sun Dec 24 16:52:20 +0000 2023
pucv_cl,188001786932145296,gomezcrystal,3159,2856,4536,Wed Jan 12 19:38:48 +0000 2022
pucv_cl,207872601671083357,nshields,1969,976,4455,Tue May 04 23:22:19 +0000 2021
pucv_cl,78844269991584445,erin75,2826,2693,2998,Mon Dec 25 14:23:35 +0000 2023
pucv_cl,219645014420597250,jessicaguerrero,2191,1857,2921,Sun May 28 07:09:25 +0000 2023
pucv_cl,725288079336538498,lovebrenda,3768,1332,3153,Sun Nov 07 22:53:31 +0000 2021
pucv_cl,9730067183292003,mdavidson,2337,1234,2450,Fri Mar 08 00:52:49 +0000 2024
pucv_cl,410991750197840789,hopkinsadam,3923,2037,3328,Sun Mar 14 05:01:30 +0000 2021
pucv_cl,66374898685109176,spencershannon,4201,2476,4031,Mon Jun 01 17:16:11 +0000 2020
pucv_cl,597516193468366828,hroberts,2397,1449,2593,Thu Sep 14 08:14:19 +0000 2023
pucv_cl,206154979881462826,murraygregory,2555,2435,3694,Sat Sep 23 04:34:07 +0000 2023
pucv_cl,944934175937123024,sandrahurley,4128,1760,3295,Wed Nov 10 08:24:28 +0000 2021
pucv_cl,387648155432139549,lindseypatrick,3041,2111,4513,Wed Feb 17 20:48:58 +0000 2021
pucv_cl,356854079946334184,philipmarshall,3522,1786,3790,Thu Dec 07 04:56:24 +0000 2023
pucv_cl,284648341341894340,tammymartin,3434,1633,4314,Sun Apr 02 01:10:36 +0000 2023
pucv_cl,489262165331460236,mooneycody,3347,2129,3260,Thu Jul 20 03:02:02 +0000 2023
pucv_cl,736687214953286138,melissahansen,3179,2058,3654,Wed Dec 27 01:53:33 +0000 2023
pucv_cl,52494851038268182,bonillaeric,1906,1421,3957,Tue Nov 22 00:45:18 +0000 2022
pucv_cl,974246688266321098,bellamanda,1300,1955,4800,Sun Sep 12 10:29:14 +0000 2021
pucv_cl,838000328831488185,ygill,3947,2244,3992,Wed Mar 18 12:31:56 +0000 2020
pucv_cl,568091956758018179,bruce99,1529,1034,4218,Thu Jan 23 09:20:00 +0000 2020
pucv_cl,755459083526823815,amanda84,2642,2235,4685,Wed Mar 08 04:54:02 +0000 2023
pucv_cl,958540046068019497,vbowers,1168,1616,3356,Sat Oct 10 01:53:39 +0000 2020
pucv_cl,532857672027196334,ryanpruitt,4352,2586,4201,Sat Sep 17 18:28:41 +0000 2022
pucv_cl,367606945797466490,david58,4233,1506,2458,Fri Mar 05 09:22:14 +0000 2021
pucv_cl,853348326992835284,pblake,4000,531,4838,Sat Apr 13 08:25:16 +0000 2024
pucv_cl,798959264156503415,paul88,4342,1281,4735,Thu Jan 06 04:04:54 +0000 2022
pucv_cl,564214116721050145,valerie24,1423,1296,3376,Fri Dec 10 18:41:56 +0000 2021
pucv_cl,750009774816719084,aaron51,4281,727,4334,Sun Dec 03 06:54:32 +0000 2023
pucv_cl,680457334760572384,murphybrandon,3863,2736,2364,Fri May 05 00:55:32 +0000 2023
pucv_cl,527405719160295953,john04,3054,2817,4494,Sat May 01 21:29:12 +0000 2021
pucv_cl,259850481567689312,rose97,4541,2836,4496,Thu Nov 09 19:55:24 +0000 2023
pucv_cl,872949602108072159,wsimpson,1749,780,4451,Thu Jul 28 14:04:45 +0000 2022
pucv_cl,390846842997882235,ronaldfigueroa,2973,1821,3057,Thu Jan 12 09:17:02 +0000 2023
pucv_cl,544703928998622494,kendrasmith,1822,590,4471,Sun Mar 03 06:22:42 +0000 2024
pucv_cl,891693730547437865,dmcdaniel,1917,2790,3066,Fri Jun 18 13:59:11 +0000 2021
pucv_cl,927178223742138779,theresabartlett,4860,1980,3468,Thu Jan 30 10:37:28 +0000 2020
pucv_cl,235567196278209594,matthewmckee,2024,1677,2483,Sat May 23 15:05:42 +0000 2020
pucv_cl,733523135308352944,adamturner,1839,2212,2366,Tue Apr 06 06:03:52 +0000 2021
pucv_cl,585920221254384496,dean73,1746,928,3851,Fri Aug 28 02:20:07 +0000 2020
pucv_cl,240873009543593138,omason,3362,2497,2506,Mon Feb 03 23:38:30 +0000 2020
pucv_cl,665926014937121782,jon93,3596,1456,4084,Thu Jan 06 02:26:51 +0000 2022
pucv_cl,694051036545870594,derek49,2824,2789,4492,Tue Apr 26 20:58:48 +0000 2022
pucv_cl,532196805375346045,edwardseric,2819,2538,4450,Wed Jun 08 00:17:56 +0000 2022
pucv_cl,46339709004272083,dmartin,3706,641,3311,Wed Jun 14 04:48:03 +0000 2023
pucv_cl,220494823133326063,kunderwood,4670,1195,2738,Mon Mar 30 14:07:35 +0000 2020
pucv_cl,563504540954002521,dmitchell,1884,2814,3304,Sat Sep 04 23:49:38 +0000 2021
pucv_cl,207538681687511200,floresdennis,2939,2821,4056,Tue Mar 31 01:48:26 +0000 2020
pucv_cl,838175741400618383,cruztoni,3687,2535,4852,Sat Mar 07 16:46:45 +0000 2020
pucv_cl,170507979235482837,knightmelissa,3547,1002,4639,Mon Jan 20 16:11:42 +0000 2020
pucv_cl,650570063134506288,howardtaylor,1918,2866,3994,Mon Sep 05 08:19:55 +0000 2022
pucv_cl,209269308353251152,onolan,3839,1874,3292,Wed Sep 13 20:03:52 +0000 2023
pucv_cl,964177095673635111,danielmeza,4839,2985,3298,Sat Mar 05 10:48:44 +0000 2022
pucv_cl,247278644289756197,ble,1648,2576,2324,Tue Jun 09 13:08:39 +0000 2020
pucv_cl,659748056958824797,thompsonheather,1164,1351,2600,Thu Sep 17 11:14:47 +0000 2020
pucv_cl,487502616727234820,garynorris,1936,706,2052,Fri Apr 03 05:55:41 +0000 2020
pucv_cl,992895028977812989,kelly16,3395,2973,4692,Sat Sep 03 18:47:33 +0000 2022
pucv_cl,491260334926183425,kbrock,4488,2024,2044,Tue Jul 06 06:03:18 +0000 2021
pucv_cl,985307013714927086,jenkinstina,2818,502,3846,Tue Jun 27 10:44:58 +0000 2023
pucv_cl,657181101010919807,brandonmcfarland,3135,2001,4589,Thu May 04 20:34:21 +0000 2023
pucv_cl,658937335263477259,perezmatthew,1266,1564,2904,Mon Sep 06 02:46:10 +0000 2021
pucv_cl,93595289073967457,olucas,4973,737,4834,Wed Mar 03 23:55:59 +0000 2021
pucv_cl,943654300019901306,kmoody,1937,2410,2279,Sun Mar 31 17:15:24 +0000 2024
pucv_cl,402300640991879785,normanleslie,3606,1763,3219,Sun Mar 10 23:52:06 +0000 2024
pucv_cl,14174722072062911,earlbaker,3032,2934,3716,Sun Mar 06 11:28:02 +0000 2022
pucv_cl,342055060255916908,william78,2855,1421,2548,Thu Sep 10 14:34:01 +0000 2020
pucv_cl,252135246825386265,nturner,3374,1171,2991,Thu Jan 20 10:36:46 +0000 2022
pucv_cl,132520852635275714,millerjessica,1764,2848,4675,Sun Dec 12 10:40:12 +0000 2021
pucv_cl,410976642342479678,samantha15,1995,2778,4791,Sat Feb 05 11:03:38 +0000 2022
pucv_cl,222924584637287021,christinabarker,4444,1190,3275,Mon Dec 21 14:39:15 +0000 2020
pucv_cl,103480154203747880,sosarachel,3402,1025,2408,Wed Oct 28 13:50:11 +0000 2020
pucv_cl,365327907554907384,taylor48,3264,2133,3157,Mon Mar 02 03:27:27 +0000 2020
pucv_cl,50738602703053386,brockchristina,1149,845,3445,Fri Sep 04 06:24:29 +0000 2020
pucv_cl,293722227551969132,reyespaul,1710,1619,3835,Wed Sep 08 16:24:31 +0000 2021
pucv_cl,31080844700003761,lisa79,1367,740,3676,Fri Apr 03 22:07:07 +0000 2020
pucv_cl,832677269876003726,gibsonkelli,4086,1055,4146,Mon Feb 03 19:48:56 +0000 2020
pucv_cl,429782940945534114,rick29,2783,846,2223,Sat May 23 18:33:08 +0000 2020
pucv_cl,683261187848537844,charleslarson,4533,859,4167,Sun Apr 09 07:02:41 +0000 2023
pucv_cl,882561545147158125,tracy87,2743,1502,4190,Tue Jan 12 02:10:49 +0000 2021
